gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000165490.12,DDIAS,1.6120602168775242,9.475894651726412,0.10694883673143991,0.028941569100021526,1,1,,
ENSG00000272940.1,CTA-384D8.33,-1.6110358101633926,-5.656695808650548,0.10717191755109069,0.08111193053335934,1,1,,
ENSG00000160584.15,SIK3,1.6109123764489963,40.31648387142987,0.10719882206753732,0.001596535348327912,1,1,,
ENSG00000145779.7,TNFAIP8,1.610443325920852,16.378239543015663,0.10730110855638195,0.00966844106876603,1,1,,
ENSG00000156486.7,KCNS2,1.6099377060456224,870.6860826555508,0.10741145634222946,3.418967235088888e-06,1,1,,
ENSG00000158769.17,F11R,-1.6097879777922313,-7.366917028559772,0.10744415066577558,0.04774916729351689,2,2,,
ENSG00000067208.14,EVI5,1.6096996757995672,5.233121359469616,0.10746343578412007,0.09461676611577098,2,2,,
ENSG00000248518.1,RP11-231C18.2,-1.6094254145166076,-11.29586278664679,0.10752335181510275,0.020300320448941277,2,2,,
ENSG00000116497.17,S100PBP,1.6093529993160214,14.308055282320137,0.10753917629447213,0.01265148219191124,1,1,,
ENSG00000164111.14,ANXA5,-1.6093529993160212,-4.4330279344592824,0.10753917629447216,0.13179583668373507,1,2,,
ENSG00000134917.9,ADAMTS8,1.609131189797529,11.347739932433953,0.10758765853614975,0.020107781509579963,1,2,,
ENSG00000052749.13,RRP12,-1.6090123979231132,-6.358194257352043,0.10761363070762163,0.06403998123987655,2,2,,
ENSG00000137843.11,PAK6,-1.6085693402318886,-325.59990566592444,0.10771054283069574,2.440681068906203e-05,1,1,,
ENSG00000174373.16,RALGAPA1,-1.6085091201842987,-4.6474801430782655,0.10772372038213567,0.11978762920978088,1,1,,
ENSG00000115944.14,COX7A2L,-1.6084852569177128,-11.107093584443131,0.1077289425747684,0.020971684088162117,2,2,,
ENSG00000075884.13,ARHGAP15,-1.6083043162036217,-155.0377371506265,0.10776854582478242,0.00010761222546735904,1,1,,
ENSG00000182544.8,MFSD5,1.6081798997820622,14.87009716189353,0.10779578405439888,0.011696115461636899,1,1,,
ENSG00000066827.15,ZFAT,-1.6076339972445823,-22.094035476115938,0.10791536179950925,0.0052944916728490145,1,1,,
ENSG00000134215.15,VAV3,1.6072332390366817,260.24795712399884,0.10800321309070161,3.814021638683797e-05,1,1,,
ENSG00000182325.10,FBXL6,1.6069623989692516,10.143121570036437,0.10806261672701287,0.02509967905817168,1,1,,
ENSG00000005513.9,SOX8,-1.6063511393348957,-163.034853053118,0.10819677999652123,9.707782970245228e-05,1,1,,
ENSG00000170955.9,PRKCDBP,1.6056314640410532,2.6778739078094853,0.1083549079884197,0.3595104284975096,2,2,,
ENSG00000026652.13,AGPAT4,1.6054865264791618,125.81695578114842,0.1083867759717089,0.0001628302105998491,1,1,,
ENSG00000163739.4,CXCL1,-1.6054554487967945,-19.870226946401786,0.10839361010771,0.006528161082338327,1,1,,
ENSG00000104972.15,LILRB1,-1.6052151135533648,-10.373100249075076,0.10844647253170128,0.02394690161995899,1,1,,
ENSG00000163879.10,DNALI1,-1.605184615999094,-3.2976191794631506,0.10845318201428666,0.23694577923316573,1,2,,
ENSG00000239474.6,KLHL41,-1.6037880291159092,-14.081143728320194,0.10876078415409496,0.01297233251347946,1,1,,
ENSG00000139914.6,FITM1,1.6036598761717669,17.38677561611692,0.10878904473172865,0.00850719578207536,1,1,,
ENSG00000164604.12,GPR85,1.6031138065740786,13.542578914833351,0.10890953035311832,0.014012833407843258,1,1,,
ENSG00000134444.13,KIAA1468,1.6029874969744728,21.43594787451593,0.10893741451868134,0.005592099436775437,1,2,,
ENSG00000139636.15,LMBR1L,-1.6022785679462097,-14.36428651175163,0.10909402281848478,0.012442508014752095,1,1,,
ENSG00000168081.8,PNOC,-1.6021720655409353,-74.8685551202779,0.10911756545824566,0.0004579514169894026,1,1,,
ENSG00000143768.12,LEFTY2,-1.602150497670642,-4.186436360738337,0.10912233358246491,0.1464595281189124,1,1,,
ENSG00000197780.9,TAF13,-1.6020006354723129,-6.407968268277208,0.10915546896871603,0.06250066857587044,1,1,,
ENSG00000139194.7,RBP5,1.6019737879912843,6.661077804387197,0.10916140594009355,0.05783913623266255,2,2,,
ENSG00000169919.16,GUSB,-1.6019633613951636,-155.81886005178177,0.10916371171510682,0.00010569759668722002,1,1,,
ENSG00000166359.10,WDR88,1.60183796770263,1.892550546919232,0.10919144474470191,0.7163779196419987,3,3,,
ENSG00000133858.15,ZFC3H1,1.6016282541990747,17.313581837025286,0.10923783903980633,0.008557552948153182,1,1,,
ENSG00000197756.9,RPL37A,-1.6008162326242779,-19.396999201404363,0.10941762719886347,0.006811046780184668,1,2,,
ENSG00000272040.1,CTC-366B18.4,1.6003758134870048,11.46800323572017,0.10951523737031407,0.01947459097218724,1,1,,
ENSG00000021776.10,AQR,1.600210986950271,356.6173968804058,0.1095517856016262,2.0134898502474155e-05,1,2,,
ENSG00000065000.15,AP3D1,1.6001293726939976,9.773216585401,0.10956988611500854,0.02680619349465317,1,2,,
ENSG00000254093.8,PINX1,1.6000663589456892,9.711285940501902,0.10958386300131605,0.027147041399724573,1,1,,
ENSG00000115514.11,TXNDC9,-1.5996984578155635,-23.79241430881461,0.1096654941595152,0.0045206327252695685,1,1,,
ENSG00000205323.8,SARNP,-1.5988515695260654,-552.7788035317734,0.10985358728820913,8.365916625896962e-06,1,1,,
ENSG00000149742.9,SLC22A9,-1.5988234628716391,-1362.1946013545148,0.10985983411927953,1.3775986749338939e-06,1,1,,
ENSG00000060718.20,COL11A1,1.5986186986461872,524.4574596367727,0.10990535236728126,9.291145110630444e-06,1,1,,
ENSG00000273125.1,LINC01990,1.5982831793025303,3.870572636158971,0.10997996915836622,0.17051281091465412,2,2,,
ENSG00000155592.15,ZKSCAN2,-1.5979785709665992,-5.803689698843868,0.11004774625385576,0.07581122836517598,1,1,,
ENSG00000186891.13,TNFRSF18,-1.597245178682489,-3.1445683055501985,0.11021106561679049,0.2580008318034852,1,2,,
ENSG00000113758.13,DBN1,-1.5967986244671835,-29.158901326221308,0.11031060267299378,0.002998872399751479,2,2,,
ENSG00000236403.1,RP11-447M12.2,1.5967893628768366,178.81460199449515,0.11031266783545257,7.974239973049242e-05,1,1,,
ENSG00000155087.3,ODF1,-1.5965005646736017,-4.243991848601819,0.1103770797914542,0.1415106320739351,2,2,,
ENSG00000126218.11,F10,1.5960307412147403,11.842743879250335,0.11048193009463458,0.01816259212525221,1,2,,
ENSG00000186889.9,TMEM17,1.595994021948934,4.3345551213398075,0.11049012803098104,0.1355730792875937,2,2,,
ENSG00000154144.12,TBRG1,1.5959916445199138,31.73114599674629,0.11049065883189518,0.00252982052711605,1,2,,
ENSG00000124214.19,STAU1,1.5957042007802607,6.729458102132457,0.11055485031304318,0.056226958225992656,2,2,,
ENSG00000182223.7,ZAR1,1.595400901790694,91.67386748170729,0.11062261449492657,0.0003028646314903128,1,2,,
ENSG00000138483.2,CCDC54,-1.594608664290624,-560.652439285695,0.11079977387493942,8.089483750267075e-06,1,1,,
ENSG00000148690.11,FRA10AC1,1.5929133204738979,0.8534688894516712,0.1111796376198301,3.4834445215964074,4,4,,
ENSG00000130703.15,OSBPL2,-1.5927225982566275,-177.4338342259348,0.11122243565239598,8.057631635733582e-05,1,1,,
ENSG00000091106.18,NLRC4,-1.5921582388913822,-11.9434007670688,0.11134915396922693,0.017771187374415475,1,1,,
ENSG00000182333.14,LIPF,-1.5915123760039842,-462.377655881791,0.11149431244524338,1.184749031918894e-05,1,1,,
ENSG00000228421.2,AC005013.5,-1.5908540414441878,-1.452483473657781,0.11164242758235952,1.1996050125305624,3,3,,
ENSG00000204427.11,ABHD16A,1.5905667496383469,5.797411969250009,0.11170711245171676,0.07527234969957453,1,1,,
ENSG00000157856.10,DRC1,1.590098297056752,6.548289327730439,0.1118126497867876,0.05896471789943579,1,1,,
ENSG00000174233.11,ADCY6,-1.5899653296277032,-18.427923869588664,0.11184262024794828,0.0074442764008577226,2,2,,
ENSG00000143774.16,GUK1,1.5896555704970365,4.71811915461579,0.11191246360775059,0.11351892327072871,1,1,,
ENSG00000197548.12,ATG7,1.5892974790450376,14.84270969643162,0.11199324763394757,0.01146526249832555,1,2,,
ENSG00000275088.1,RP11-442O1.3,-1.5892974790450378,-9.976812392613121,0.11199324763394757,0.025376211053725433,1,1,,
ENSG00000273841.4,TAF9,-1.5885146136526007,-13.878963815832325,0.11217001918781486,0.013099910906523512,2,2,,
ENSG00000165934.12,CPSF2,-1.588286536441994,-4.866424804119118,0.11222156055192486,0.1065215984732892,1,1,,
ENSG00000114841.17,DNAH1,1.5880489773306423,5.942465190258328,0.11227526451082528,0.07141583068358577,1,1,,
ENSG00000132840.9,BHMT2,-1.5877483292377135,-5.449336776524511,0.1123432597738154,0.08489381124660937,2,2,,
ENSG00000189045.13,ANKDD1B,-1.5872454202200612,-5.800899756856478,0.11245707141072955,0.07486820899109267,2,2,,
ENSG00000153015.15,CWC27,-1.5871098236753347,-667.0873285245151,0.11248777335980951,5.660418962138204e-06,1,2,,
ENSG00000153006.15,SREK1IP1,1.5871098236753347,555.0200904883674,0.11248777335980951,8.177048088041336e-06,1,1,,
ENSG00000013441.15,CLK1,1.5869750566612286,48.37227010314739,0.11251829403292632,0.0010763345050019723,1,1,,
ENSG00000259584.1,RP11-521C20.2,1.586764365121717,4.325170601224549,0.11256602240752246,0.13459173534160415,1,1,,
ENSG00000275636.1,RP11-521C20.5,1.586764365121717,3.620762344930599,0.11256602240752246,0.19205465467345856,1,2,,
ENSG00000253704.1,RP11-267M23.4,1.5867375011183016,8.648938061368368,0.1125721091108705,0.03365771263265098,1,2,,
ENSG00000228889.6,UBAC2-AS1,-1.5865223160227355,-73.14107665867853,0.11262087397149258,0.00047051088230018955,1,1,,
ENSG00000161996.18,WDR90,1.586247474579904,5.633875495855187,0.11268318226219169,0.0792733838777798,2,2,,
ENSG00000188811.13,NHLRC3,-1.5860867816536064,-60.82395639717946,0.1127196249497827,0.0006799931835313084,1,1,,
ENSG00000132259.12,CNGA4,1.586065173537022,1.03587523232563,0.11272452604726459,2.3443754219843216,1,1,,
ENSG00000196715.5,VKORC1L1,1.5858601175886822,26.261627942979555,0.11277104467152256,0.0036465860484908488,1,1,,
ENSG00000164736.5,SOX17,-1.585070440151153,-858.7902353677861,0.11295033082758317,3.4066140896327716e-06,1,1,,
ENSG00000131097.6,HIGD1B,1.5849569920658109,15.90075742905528,0.11297610620680201,0.009935719895672197,1,1,,
ENSG00000134698.10,AGO4,-1.5844198678969554,-16.5145372044112,0.1130982036267398,0.009204659841500347,1,1,,
ENSG00000156804.7,FBXO32,1.5843338850759716,141.17909088763795,0.11311775862901868,0.00012593680169430265,1,1,,
ENSG00000168398.6,BDKRB2,-1.584283638065351,-7.880202104101383,0.11312918749863324,0.04041952094751677,1,2,,
ENSG00000103254.9,FAM173A,1.583855473225793,27.3952706510754,0.1132266120981868,0.003342565363576035,1,1,,
ENSG00000163453.11,IGFBP7,-1.5838095714126037,-5.713882417749458,0.11323706051574835,0.07683221050382703,1,1,,
ENSG00000227579.5,RP1-35C21.2,-1.5831985341095585,-1628.1897162593098,0.11337622048620788,9.454982805614188e-07,1,1,,
ENSG00000239642.5,MEIKIN,-1.5830121050827002,-5.882098173204519,0.11341870535723349,0.07242757330879689,1,2,,
ENSG00000265763.3,ZNF488,1.582917634478383,7.676182786049073,0.11344023882745458,0.04252320787103041,1,2,,
ENSG00000122965.10,RBM19,1.5819458775761623,28.970938772752785,0.11366192644169994,0.0029816599069919635,1,3,,
ENSG00000101255.10,TRIB3,1.5817373899081517,2.7414836687222612,0.11370953331111242,0.33288746001825126,2,2,,
ENSG00000171587.14,DSCAM,1.581253014546093,17.475768909095795,0.113820198051314,0.008187100971642233,1,1,,
ENSG00000138080.13,EMILIN1,1.5812308237236343,162.59456547712423,0.11382526999667608,9.457546643523293e-05,1,1,,
ENSG00000243667.6,WDR92,1.5810626169796431,4.826482123742808,0.11386372120092353,0.10730914546596841,1,1,,
ENSG00000167191.11,GPRC5B,1.5808155952577536,2944.4673831475206,0.11392020764594096,2.882364682322286e-07,1,1,,
ENSG00000166960.16,CCDC178,1.5807960056873889,545.3786771561716,0.11392468813613313,8.401471362672442e-06,1,1,,
ENSG00000196247.11,ZNF107,-1.5806574558236943,-3.7807161142458003,0.11395638096502596,0.17479435046724495,2,2,,
ENSG00000070669.16,ASNS,-1.5804434366924585,-13.794282905213036,0.114005350785661,0.01312682384428714,1,1,,
ENSG00000167863.11,ATP5H,1.579629726668814,40.414671993250906,0.11419168743028946,0.0015276803034113507,1,2,,
ENSG00000099957.16,P2RX6,1.5796032468064134,2.170582235269464,0.11419775524824029,0.5295945984481927,3,3,,
ENSG00000165689.16,SDCCAG3,-1.578767394816527,-12.482959057209106,0.11438941987401247,0.0159956246721934,1,2,,
ENSG00000132507.17,EIF5A,1.5785978258474493,3.7681245544857105,0.11442833367614642,0.17550621527894272,2,2,,
ENSG00000135114.12,OASL,1.5781710044212827,10.611102881675924,0.11452632958170303,0.022120099139224417,2,2,,
ENSG00000114021.11,NIT2,1.5780890266428407,2.3951310370462564,0.11454515879741352,0.4341146506369896,2,2,,
ENSG00000021355.12,SERPINB1,1.5776354888681032,9.063650501206531,0.11464937447451042,0.03029751667410914,1,2,,
ENSG00000173641.17,HSPB7,1.5771291948882256,6.511482568011119,0.11476580079438456,0.05866441955187572,2,2,,
ENSG00000115677.16,HDLBP,-1.577062490250028,-4.864342290195094,0.11478114698827095,0.10511133447452467,2,2,,
ENSG00000270321.1,RP11-2L8.2,1.5766143046293433,4.5930592590972825,0.114884299281625,0.11782754468681529,2,2,,
ENSG00000253649.3,PRSS51,-1.575263991214451,-6.5385245952712046,0.11519552196035894,0.05804264136992048,1,2,,
ENSG00000124839.12,RAB17,-1.5752566279530655,-1.573357004770114,0.11519722087412124,1.0024161966428327,3,3,,
ENSG00000250490.1,LINC02145,1.5745726252858216,2.953801896707706,0.11535512569511495,0.2841598163676786,2,2,,
ENSG00000064961.18,HMG20B,1.5738286539985151,136.79775165876003,0.11552706770983909,0.0001323600665730916,1,1,,
ENSG00000151292.17,CSNK1G3,1.573524919082106,34.040997324468144,0.11559732293425032,0.002136695813554931,1,2,,
ENSG00000131351.14,HAUS8,1.5733472154334158,5.9190150507613986,0.11563844214340076,0.07065619778757262,1,1,,
ENSG00000124216.3,SNAI1,1.5722592018861001,31.19001139705921,0.11589045059684797,0.002541073478679755,2,2,,
ENSG00000170743.16,SYT9,1.5720785976671243,150.8450559523634,0.11593232434631556,0.00010861413543405931,1,1,,
ENSG00000002746.14,HECW1,-1.5718111776293182,-477.7689280321102,0.11599434849997899,1.082343073487575e-05,1,1,,
ENSG00000006530.15,AGK,-1.5715008838231173,-19.645517480667742,0.11606634927796856,0.006398855650616528,1,2,,
ENSG00000203747.10,FCGR3A,-1.5711899032319756,-34.830493823084325,0.11613854465275537,0.002034876683212946,1,2,,
ENSG00000137274.12,BPHL,1.571133055809028,1.6318686471939814,0.11615174582112625,0.9269483487349258,2,3,,
ENSG00000162641.18,AKNAD1,-1.5701942156845288,-37.86667408310264,0.116369934846546,0.001719461368556802,1,2,,
ENSG00000105497.7,ZNF175,1.5698518667273045,4.602381227231007,0.11644957775823621,0.11634619064064947,1,2,,
ENSG00000270195.1,RP11-572O17.1,-1.5696729738449038,-4.672791103547399,0.11649121182836725,0.11284066289447536,2,2,,
ENSG00000166261.10,ZNF202,-1.5694157325518097,-5.001001482453292,0.11655110056439255,0.09848317404393016,2,2,,
ENSG00000213889.10,PPM1N,-1.5691797894368724,-4.615981772550291,0.11660605210170276,0.11556258325380167,1,2,,
ENSG00000080573.6,COL5A3,-1.5691797894368722,-9.062711537471692,0.11660605210170276,0.029979825332051162,1,1,,
ENSG00000147912.12,FBXO10,-1.5684697435749926,-44.145008309146704,0.1167715457253388,0.0012623770340805431,1,1,,
ENSG00000104093.13,DMXL2,-1.5684229766117437,-29.10911953166031,0.11678245238625043,0.00290314182640992,2,2,,
ENSG00000196821.9,C6orf106,1.5680439567762068,3.127684817801195,0.11687087423467968,0.25134514576533673,2,2,,
ENSG00000171596.6,NMUR1,-1.5679393306459508,-4.755580302936184,0.11689529180778532,0.10870548781250393,1,2,,
ENSG00000272156.1,RP11-477N3.1,1.5678263279543803,3.2625708951974297,0.11692166879681931,0.23092767924017388,2,2,,
ENSG00000137265.14,IRF4,-1.5677808614084492,-53.699464118704306,0.11693228287651578,0.0008523752159419623,1,1,,
ENSG00000151338.18,MIPOL1,-1.5677365522621227,-8.95402265565604,0.1169426274914193,0.030655597871148597,2,2,,
ENSG00000226995.7,LINC00658,-1.5676633191719287,-3.1683544794513794,0.11695972639723559,0.24481502220651338,2,2,,
ENSG00000122033.14,MTIF3,1.5672514336327856,4.8913260036689294,0.11705593250417662,0.10266540698144447,2,2,,
ENSG00000106263.17,EIF3B,-1.5671602494139432,-7.308888481778837,0.11707723924335672,0.04597525468091516,1,1,,
ENSG00000074276.10,CDHR2,-1.5670859933772712,-5.039573494485538,0.1170945926751591,0.09669368056188374,2,2,,
ENSG00000132386.10,SERPINF1,-1.5667697753318115,-19.283012992968118,0.11716851457652518,0.006601772923597804,1,1,,
ENSG00000110169.10,HPX,-1.566547153277961,-6.606282834001215,0.11722057863146673,0.05623058699581334,1,1,,
ENSG00000185909.14,KLHDC8B,1.566395746469508,17.50187207952115,0.11725599813292363,0.008010026995012666,2,2,,
ENSG00000198734.10,F5,1.5658593761035868,5.2245309962641295,0.11738154207072561,0.08982782702414621,1,1,,
ENSG00000254847.1,RP11-51B23.3,1.565859376103587,17.02399172285231,0.11738154207072561,0.008460240624741539,1,2,,
ENSG00000171695.10,LKAAEAR1,1.5656862041941335,9.890562238495487,0.11742209756362733,0.025059216565172265,1,1,,
ENSG00000183111.11,ARHGEF37,-1.5648407340151125,-8.393922725558612,0.11762025794785856,0.03475444452714016,1,1,,
ENSG00000196724.12,ZNF418,1.5647580997813482,3.446572595778449,0.1176396397402185,0.2061197255436198,2,2,,
ENSG00000149927.17,DOC2A,1.5646451743505574,27.043541084589087,0.11766613036101084,0.0033473769010301845,1,2,,
ENSG00000167767.13,KRT80,1.56463703062907,4.1684264614085045,0.11766804093749043,0.14089089268950802,1,2,,
ENSG00000133313.14,CNDP2,1.5634586687684675,3.359176749689264,0.11794474993187487,0.2166242630383186,1,2,,
ENSG00000125046.14,SSUH2,1.5633658935019545,17.68625537401547,0.11796655755835361,0.007813569566211495,1,1,,
ENSG00000075336.11,TIMM21,-1.5631743276279038,-17.574186733488705,0.11801159677852562,0.007911600596028683,1,2,,
ENSG00000204632.11,HLA-G,1.5630994427776645,1.8695053626238145,0.11802920668814802,0.699068584906267,3,3,,
ENSG00000233569.1,RP11-500B12.1,1.5630793945402723,1.7744181573884985,0.11803392157831435,0.7759792892467255,4,4,,
ENSG00000163913.11,IFT122,1.562147108638481,2.9786221616103536,0.11825333728658458,0.2750508717778258,1,1,,
ENSG00000137055.14,PLAA,1.5611401158849163,470.6822985175178,0.11849069468582915,1.1000895424189453e-05,1,1,,
ENSG00000107862.4,GBF1,-1.5607318602081661,-321.3848009372428,0.11858703065057567,2.3583373210620395e-05,2,2,,
ENSG00000171462.14,DLK2,-1.5607022231537435,-50.53545291758996,0.11859402648732728,0.0009537790378710856,1,1,,
ENSG00000161653.10,NAGS,1.5605302994922838,2.3295180552423584,0.11863461550953767,0.4487580468051886,2,2,,
ENSG00000139651.10,ZNF740,-1.5599386438872342,-7.183536863591763,0.11877438122814492,0.047156154743955785,1,1,,
ENSG00000166578.9,IQCD,1.5598604962330367,6.224245274561838,0.1187928515524611,0.06280556439669466,2,2,,
ENSG00000143401.14,ANP32E,1.5597543216656464,78.47046617508653,0.11881794969078974,0.00039509354103121815,1,1,,
ENSG00000100348.9,TXN2,-1.5594454801290094,-2.485897180123318,0.11889097901387174,0.39352657750003295,3,3,,
ENSG00000183850.13,ZNF730,-1.5592721079619078,-4.260446296162698,0.11893199038052187,0.13394719705996883,2,3,,
ENSG00000091127.13,PUS7,-1.5591481217905823,-38.14315847643412,0.11896132623865777,0.0016708653280806905,1,2,,
ENSG00000172345.13,STARD5,1.558899830174864,3.692183814827888,0.11902009054863162,0.1782665218699406,1,2,,
ENSG00000175826.11,CTDNEP1,1.5586666937139135,8.25179284598594,0.11907528872815988,0.03567877024059882,1,1,,
ENSG00000133454.15,MYO18B,1.558652599481967,22.49307633841122,0.11907862636936767,0.004801765445220632,1,2,,
ENSG00000133256.12,PDE6B,1.558513250275779,5.8618198559254004,0.11911162946417227,0.07068968762653467,1,1,,
ENSG00000113300.11,CNOT6,1.5583654272701168,37.2060591116938,0.1191466473065126,0.0017543299024820993,1,1,,
